Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Seats,Price,Mileage,Mileage_naa,Engine,Engine_naa,Power,Power_naa
2014,24000,Petrol,Manual,First,5.0,11.51,13.7,False,1997.0,False,153.86,False
2016,54000,Diesel,Manual,First,7.0,7.75,20.77,False,1248.0,False,88.76,False
2016,90000,Diesel,Manual,First,7.0,13.9,12.99,False,2494.0,False,100.6,False
2010,40000,Petrol,Manual,First,5.0,1.35,15.0,False,1368.0,False,90.0,False
2015,65938,Diesel,Automatic,Second,7.0,38.0,12.07,False,2967.0,False,241.4,False
2017,16100,Petrol,Automatic,First,5.0,11.6,17.1,False,1591.0,False,121.4,False
2017,3600,Diesel,Automatic,First,5.0,12.25,21.5,False,1498.0,False,108.5,False
2011,52000,Petrol,Manual,First,5.0,3.8,17.0,False,1497.0,False,118.0,False
2014,54000,Diesel,Manual,First,5.0,3.25,20.0,False,1399.0,False,68.05,False
2016,15399,Petrol,Manual,First,5.0,6.4,18.7,False,1199.0,False,88.7,False
2012,75000,Petrol,Manual,Second,5.0,3.95,16.47,False,1198.0,False,73.9,False
2010,76752,Petrol,Manual,First,5.0,3.57,17.4,False,1497.0,False,117.3,False
2005,56000,Petrol,Manual,Second,5.0,1.25,17.7,False,1497.0,False,78.0,False
2015,70000,CNG,Manual,First,5.0,3.65,11.138765136251653,False,998.0,False,58.2,False
2013,46125,Petrol,Automatic,Second,5.0,12.5,12.0,False,2354.0,False,187.4,False
2014,35000,Diesel,Automatic,Second,5.0,23.0,18.12,False,1995.0,False,190.0,False
2003,80000,Diesel,Manual,Third,5.0,1.35,12.8,False,1489.0,False,35.5,False
2012,62729,Diesel,Manual,First,8.0,6.32,12.05,False,2179.0,False,120.0,False
2012,34000,Diesel,Manual,First,5.0,3.4,20.54,False,1598.0,False,103.6,False
1999,70000,Petrol,Manual,Second,5.0,0.77,17.3,False,993.0,False,60.0,False
2009,32000,Petrol,Manual,First,4.0,0.9,16.1,False,796.0,False,37.0,False
2017,21000,Petrol,Automatic,First,5.0,18.0,14.28,False,1798.0,False,138.03,False
2013,49000,Petrol,Automatic,First,5.0,19.0,14.59,False,1997.0,False,245.0,False
2007,40000,Petrol,Manual,Third,5.0,1.1,13.8,False,1299.0,False,70.0,False
2012,78000,Petrol,Manual,Second,5.0,2.0,18.6,False,1199.0,False,79.4,False
2012,52000,Diesel,Manual,First,5.0,6.5,21.43,False,1364.0,False,86.79,False
2014,65213,Diesel,Manual,First,7.0,9.45,16.0,False,2179.0,False,140.0,False
2016,170000,Diesel,Manual,First,5.0,4.0,24.4,False,1120.0,False,71.0,False
2017,36884,Diesel,Automatic,First,5.0,32.25,13.0,False,2143.0,False,204.0,False
2009,62500,Petrol,Manual,First,5.0,2.1,20.36,False,1197.0,False,78.9,False
2015,68000,Petrol,Automatic,Second,5.0,9.75,14.28,False,1798.0,False,138.03,False
2014,40748,Petrol,Manual,First,5.0,6.3,14.53,False,1798.0,False,138.0,False
2013,60000,Diesel,Automatic,First,5.0,21.0,17.32,False,1968.0,False,184.0,False
2014,12400,Diesel,Manual,First,5.0,4.65,21.9,False,1396.0,False,88.8,False
2013,87000,Diesel,Automatic,Second,5.0,17.0,19.27,False,2143.0,False,167.62,False
2013,20248,Diesel,Manual,First,5.0,4.35,21.1,False,1248.0,False,73.9,False
2017,52383,Diesel,Manual,First,5.0,14.82,19.67,False,1582.0,False,126.2,False
2018,1000,Diesel,Automatic,First,5.0,40.0,13.6,False,1999.0,False,177.0,False
2016,85000,Diesel,Manual,First,7.0,6.15,14.95,False,2489.0,False,93.7,False
2014,47000,Diesel,Manual,First,7.0,11.25,12.99,False,2494.0,False,100.6,False
2018,17585,Petrol,Automatic,First,5.0,32.0,19.16,False,2494.0,False,157.7,False
2018,32496,Diesel,Automatic,First,5.0,45.62,13.22,False,2967.0,False,241.4,False
2017,34613,Diesel,Manual,First,5.0,6.24,28.4,False,1248.0,False,74.0,False
2015,153000,Diesel,Manual,First,7.0,4.8,20.77,False,1248.0,False,88.76,False
2014,54000,Petrol,Manual,Second,5.0,4.5,16.1,False,1197.0,False,85.0,False
2015,16900,Petrol,Manual,First,5.0,3.87,20.36,False,1197.0,False,78.9,False
2013,62334,Petrol,Manual,First,5.0,2.75,20.36,False,1197.0,False,78.9,False
2018,23714,Petrol,Manual,First,5.0,6.57,21.4,False,1197.0,False,83.1,False
2010,52325,Petrol,Manual,First,5.0,2.0,16.36,False,1495.0,False,93.7,False
2012,50000,Petrol,Manual,First,5.0,3.65,19.4,False,1198.0,False,86.8,False
2016,55746,Diesel,Manual,First,5.0,6.95,22.9,False,1248.0,False,74.0,False
2014,54000,Petrol,Manual,First,5.0,5.5,20.14,False,1197.0,False,81.86,False
2013,43000,Diesel,Manual,First,7.0,7.0,16.0,False,2179.0,False,140.0,False
2014,40000,Diesel,Automatic,First,5.0,24.0,13.0,False,2143.0,False,201.1,False
2010,125000,Diesel,Automatic,Second,5.0,11.0,0.0,False,2179.0,False,115.0,False
2016,51944,Diesel,Automatic,First,5.0,32.5,19.27,False,2143.0,False,170.0,False
2015,46950,Diesel,Manual,First,5.0,6.45,21.27,False,1396.0,False,88.76,False
2015,23000,Diesel,Automatic,First,5.0,15.75,19.3,False,1968.0,False,141.0,False
2014,54546,Petrol,Manual,First,5.0,5.5,17.0,False,1497.0,False,118.0,False
2015,51535,Diesel,Automatic,First,7.0,19.03,12.55,False,2982.0,False,168.5,False
2013,45000,Diesel,Automatic,First,5.0,15.25,17.32,False,1968.0,False,184.0,False
2012,46004,Petrol,Manual,First,5.0,2.4,20.92,False,998.0,False,67.1,False
2011,124000,Diesel,Manual,First,5.0,2.3,23.03,False,1396.0,False,69.0,False
2014,77395,Diesel,Automatic,First,5.0,14.35,17.11,False,1968.0,False,174.33,False
2018,10600,CNG,Manual,First,4.0,3.5,14.216805578483024,False,796.0,False,40.3,False
2018,22974,Petrol,Automatic,First,5.0,11.97,18.0,False,1497.0,False,117.3,False
2009,89000,Petrol,Manual,Second,5.0,1.6,0.0,False,999.0,False,113.37409595233115,False
2015,65012,Diesel,Manual,First,7.0,18.9,14.24,False,2755.0,False,174.5,False
2017,17125,Petrol,Manual,First,5.0,5.4,18.9,False,1197.0,False,82.0,False
2015,90413,Petrol,Manual,First,7.0,2.95,15.1,False,1196.0,False,73.0,False
2013,37000,Petrol,Manual,First,5.0,5.1,16.47,False,1198.0,False,73.9,False
2006,65000,Petrol,Manual,First,5.0,1.5,18.9,False,1061.0,False,67.0,False
2011,66000,Petrol,Manual,First,5.0,4.9,17.0,False,1497.0,False,118.0,False
2010,86000,Petrol,Manual,First,5.0,2.9,14.8,False,1799.0,False,130.2,False
2005,98437,Petrol,Manual,First,5.0,1.15,13.0,False,1493.0,False,100.0,False
2010,18000,Petrol,Manual,First,5.0,2.3,18.5,False,1197.0,False,80.0,False
2018,35070,Diesel,Manual,First,5.0,5.99,24.0,False,1120.0,False,70.0,False
2011,42000,Petrol,Automatic,Third,5.0,3.4,14.4,False,1598.0,False,103.6,False
2009,40000,Petrol,Manual,First,5.0,1.7,20.36,False,1197.0,False,78.9,False
2009,43000,Petrol,Manual,First,5.0,1.99,17.0,False,1197.0,False,80.0,False
2012,65000,Petrol,Manual,First,5.0,2.5,18.6,False,1199.0,False,79.4,False
2013,74000,Diesel,Manual,First,5.0,4.85,22.07,False,1199.0,False,73.9,False
2010,51192,Petrol,Manual,First,5.0,2.65,15.6,False,1196.0,False,70.0,False
2014,14262,Petrol,Automatic,First,2.0,27.35,9.9,False,1984.0,False,207.8,False
2015,66339,Diesel,Manual,Second,5.0,6.9,25.1,False,1498.0,False,98.6,False
2013,90200,Diesel,Manual,First,5.0,3.5,20.0,False,1399.0,False,68.05,False
2015,57854,Diesel,Manual,First,7.0,12.5,12.99,False,2494.0,False,100.6,False
2017,32000,Petrol,Automatic,First,5.0,9.2,19.12,False,1373.0,False,91.1,False
2015,29631,Petrol,Automatic,First,5.0,4.9,18.9,False,1197.0,False,82.0,False
2009,55005,Petrol,Manual,First,,3.2,12.8,False,1622.0034294936454,False,113.37409595233115,False
2014,54173,Petrol,Manual,First,5.0,5.55,18.88,False,999.0,False,123.24,False
2014,50000,Petrol,Automatic,First,5.0,13.5,14.7,False,1798.0,False,177.6,False
2010,145000,Diesel,Manual,First,5.0,2.6,20.4,False,1248.0,False,91.7,False
2015,78000,Petrol,Manual,First,5.0,4.5,16.1,False,1298.0,False,88.2,False
2013,65000,Diesel,Automatic,Second,7.0,34.0,11.8,False,2993.0,False,180.0,False
2012,120000,Diesel,Manual,First,7.0,12.0,12.8,False,2494.0,False,102.0,False
2015,14000,Diesel,Manual,First,5.0,5.25,28.4,False,1248.0,False,74.0,False
2014,57456,Diesel,Automatic,First,5.0,21.56,17.68,False,1968.0,False,174.33,False
2012,44450,Diesel,Automatic,First,5.0,24.68,22.48,False,1995.0,False,190.0,False
2013,63777,Petrol,Manual,First,5.0,3.67,18.5,False,1197.0,False,82.9,False
2016,31000,Diesel,Automatic,First,5.0,29.5,17.05,False,1995.0,False,190.0,False
2012,60000,Petrol,Manual,First,5.0,3.1,17.6,False,1496.0,False,88.73,False
2015,78008,Diesel,Manual,First,5.0,2.9,17.0,False,1405.0,False,70.0,False
2014,33000,Diesel,Automatic,Second,5.0,43.0,0.0,False,2987.0,False,165.0,False
2009,27078,Petrol,Automatic,First,4.0,15.95,10.98,False,1984.0,False,114.4,False
2011,57275,Diesel,Manual,First,5.0,4.5,19.7,False,1598.0,False,103.6,False
2014,45000,Diesel,Manual,First,5.0,3.49,24.0,False,1120.0,False,70.0,False
2014,57319,Diesel,Manual,First,5.0,4.25,25.2,False,1248.0,False,74.0,False
2008,121097,Diesel,Manual,Second,5.0,1.9,24.0,False,1396.0,False,88.76,False
2011,89000,Diesel,Automatic,First,5.0,16.57,16.73,False,1995.0,False,218.0,False
2012,72000,Petrol,Manual,First,5.0,5.75,17.0,False,1497.0,False,118.0,False
2013,36000,Diesel,Automatic,Second,5.0,14.0,16.55,False,1968.0,False,147.51,False
2013,86000,Diesel,Manual,Second,5.0,2.5,19.5,False,1248.0,False,75.0,False
2002,85000,Petrol,Manual,First,5.0,1.2,13.0,False,1343.0,False,90.0,False
2005,120000,Petrol,Manual,Second,5.0,0.85,15.5,False,1242.0,False,113.37409595233115,False
2013,37613,Diesel,Automatic,First,5.0,13.95,22.69,False,1995.0,False,190.0,False
2007,100000,Petrol,Manual,First,5.0,1.6,16.6,False,1388.0,False,68.0,False
2016,5240,Petrol,Automatic,First,4.0,3.6,21.9,False,624.0,False,37.48,False
2018,20000,CNG,Manual,First,5.0,4.5,6.419669983106869,False,1196.0,False,73.0,False
2019,16862,Petrol,Manual,First,5.0,6.06,20.89,False,1197.0,False,81.8,False
2013,59254,Petrol,Manual,Second,5.0,5.29,17.5,False,1298.0,False,85.8,False
2014,60000,Diesel,Manual,First,5.0,5.75,22.7,False,1498.0,False,89.84,False
2015,50295,Petrol,Manual,First,,5.8,16.1,False,1622.0034294936454,False,113.37409595233115,False
2014,47674,Petrol,Manual,First,5.0,5.72,19.1,False,1197.0,False,85.8,False
2014,61517,Petrol,Automatic,First,5.0,4.39,16.95,False,1197.0,False,78.9,False
2016,62946,Diesel,Manual,First,7.0,11.05,15.1,False,2179.0,False,140.0,False
2015,66823,Diesel,Manual,Second,5.0,4.83,22.54,False,1396.0,False,88.73,False
2013,79494,CNG,Manual,First,5.0,2.96,14.259319949232077,False,998.0,False,67.04,False
2012,107000,Diesel,Manual,Second,5.0,4.5,21.27,False,1396.0,False,88.76,False
2011,55000,Diesel,Automatic,Second,5.0,19.5,16.46,False,2993.0,False,258.0,False
2017,24000,Petrol,Automatic,First,5.0,8.75,14.3,False,1598.0,False,103.52,False
2016,20002,Diesel,Automatic,First,7.0,67.0,14.75,False,2967.0,False,245.0,False
2016,54317,Petrol,Manual,First,5.0,8.4,17.4,False,1497.0,False,117.3,False
2016,10200,Petrol,Manual,First,5.0,4.99,19.1,False,1197.0,False,82.0,False
2016,24337,Diesel,Manual,First,5.0,8.18,26.0,False,1498.0,False,98.6,False
2012,79000,Petrol,Manual,First,5.0,2.9,18.4,False,1198.0,False,86.8,False
2015,40500,Diesel,Manual,First,5.0,7.1,28.09,False,1248.0,False,88.5,False
2016,23000,Diesel,Manual,First,5.0,7.05,26.59,False,1248.0,False,74.0,False
2015,63050,Petrol,Automatic,First,5.0,17.5,11.1,False,2354.0,False,158.8,False
2008,78000,Petrol,Automatic,Second,5.0,3.41,14.53,False,1794.0,False,138.1,False
2005,70000,Petrol,Manual,First,5.0,1.3,0.0,False,1590.0,False,113.37409595233115,False
2012,66245,Petrol,Manual,First,5.0,5.68,17.0,False,1497.0,False,118.0,False
2007,74112,Diesel,Manual,First,9.0,4.1,12.05,False,2179.0,False,120.0,False
2011,87670,Petrol,Manual,First,5.0,4.0,13.4,False,1798.0,False,157.8,False
2015,10000,Diesel,Automatic,First,5.0,30.0,18.88,False,1995.0,False,184.0,False
2007,62493,Petrol,Manual,First,5.0,1.8,15.0,False,1586.0,False,104.68,False
2015,44620,Petrol,Manual,First,5.0,6.93,20.73,False,1373.0,False,91.1,False
2012,66538,Diesel,Automatic,First,7.0,70.0,10.2,False,4367.0,False,308.0,False
2013,60000,Diesel,Manual,First,7.0,7.9,12.99,False,2494.0,False,100.0,False
2011,20842,Petrol,Manual,First,5.0,2.78,0.0,False,1086.0,False,62.0,False
2014,110000,Diesel,Automatic,First,7.0,14.4,13.01,False,2199.0,False,194.3,False
2011,45000,Petrol,Automatic,Second,5.0,13.5,11.74,False,1796.0,False,186.0,False
2014,40000,CNG,Manual,Second,5.0,3.15,11.308822619247861,False,998.0,False,58.16,False
2012,49008,Petrol,Manual,First,5.0,2.88,19.7,False,796.0,False,46.3,False
2016,31000,Petrol,Manual,First,5.0,2.15,24.7,False,796.0,False,47.3,False
2013,8000,Petrol,Manual,First,5.0,3.75,16.95,False,1498.0,False,97.7,False
2019,171,Petrol,Manual,First,5.0,3.6,24.7,False,796.0,False,47.3,False
2018,2100,Petrol,Manual,First,5.0,3.6,24.07,False,998.0,False,67.1,False
2018,20667,Petrol,Automatic,First,5.0,7.55,18.9,False,1197.0,False,81.86,False
2015,50000,Diesel,Manual,First,7.0,4.7,24.2,False,1498.0,False,98.6,False
2010,100030,Diesel,Manual,Second,5.0,1.6,18.8,False,1248.0,False,90.0,False
2011,75372,Diesel,Manual,First,5.0,3.34,16.52,False,1991.0,False,123.7,False
2016,60475,Petrol,Automatic,First,5.0,9.1,18.0,False,1497.0,False,117.3,False
2019,18453,Petrol,Manual,First,5.0,6.17,18.9,False,1197.0,False,81.86,False
2008,96578,Diesel,Manual,First,5.0,2.5,22.0,False,1582.0,False,126.2,False
2016,31001,Petrol,Manual,First,5.0,3.0,18.44,False,1198.0,False,75.0,False
2012,65900,Diesel,Manual,First,5.0,5.75,22.32,False,1582.0,False,126.32,False
2017,26246,Petrol,Manual,First,5.0,10.75,15.29,False,1591.0,False,121.3,False
2013,62700,Petrol,Manual,Second,5.0,2.85,20.51,False,998.0,False,67.04,False
2008,90000,Petrol,Automatic,First,5.0,6.5,10.2,False,2354.0,False,180.0,False
2016,36000,Petrol,Automatic,First,5.0,9.45,16.8,False,1497.0,False,118.0,False
2016,46000,Diesel,Manual,First,5.0,6.75,27.39,False,1248.0,False,74.0,False
2017,73003,Diesel,Manual,First,5.0,7.75,26.0,False,1498.0,False,98.6,False
2014,46566,Diesel,Manual,First,5.0,4.4,22.54,False,1396.0,False,88.76,False
2015,41493,Diesel,Automatic,First,5.0,42.0,13.0,False,2987.0,False,265.0,False
2014,103788,Diesel,Manual,First,5.0,5.67,19.01,False,1461.0,False,108.5,False
2016,45000,Diesel,Automatic,First,5.0,11.5,19.6,False,1461.0,False,108.45,False
2009,120000,Petrol,Manual,First,5.0,1.69,18.9,False,998.0,False,67.1,False
2009,97359,Diesel,Manual,Second,5.0,1.8,17.1,False,1493.0,False,110.0,False
2016,62000,Petrol,Manual,First,5.0,3.2,18.5,False,1197.0,False,85.8,False
2004,115000,Petrol,Manual,Second,,1.5,0.0,False,1622.0034294936454,False,113.37409595233115,False
2019,18373,Diesel,Automatic,First,5.0,45.86,22.48,False,1995.0,False,187.74,False
2016,60453,Petrol,Manual,First,5.0,5.1,16.47,False,1198.0,False,74.0,False
2013,37000,Diesel,Manual,First,5.0,4.85,17.8,False,1248.0,False,113.37409595233115,False
2010,69009,Petrol,Manual,Second,5.0,2.4,15.6,False,1196.0,False,70.0,False
2013,30000,Diesel,Automatic,First,5.0,22.0,18.88,False,1995.0,False,184.0,False
2012,70707,Diesel,Manual,First,5.0,4.28,22.32,False,1582.0,False,126.32,False
2015,64677,Diesel,Manual,First,5.0,5.67,20.45,False,1461.0,False,83.8,False
2018,3000,Petrol,Automatic,First,5.0,6.2,18.9,False,1197.0,False,81.86,False
2013,49000,Diesel,Automatic,Second,5.0,14.49,17.05,False,1995.0,False,184.0,False
2010,71000,Diesel,Manual,First,5.0,3.0,21.1,False,1248.0,False,73.9,False
2010,52000,Petrol,Manual,Second,5.0,2.25,19.81,False,1086.0,False,68.05,False
2016,35659,Diesel,Automatic,First,7.0,43.78,15.97,False,2993.0,False,258.0,False
2019,5377,Petrol,Manual,First,5.0,11.45,16.8,False,1497.0,False,116.3,False
2014,65000,Diesel,Automatic,First,7.0,10.5,11.18,False,2696.0,False,184.0,False
2015,92708,Diesel,Manual,First,5.0,7.48,22.7,False,1498.0,False,89.84,False
2010,48105,Petrol,Manual,First,5.0,3.1,19.7,False,796.0,False,46.3,False
2011,46759,Petrol,Manual,First,5.0,2.55,16.47,False,1198.0,False,74.0,False
2013,62000,Diesel,Manual,First,5.0,3.5,22.07,False,1199.0,False,73.9,False
2012,35175,Diesel,Manual,First,5.0,2.59,22.07,False,1199.0,False,73.9,False
2013,70000,Diesel,Manual,First,7.0,5.45,20.77,False,1248.0,False,88.8,False
2017,30000,Diesel,Manual,First,5.0,6.0,22.77,False,1498.0,False,98.59,False
2016,66618,Diesel,Automatic,First,7.0,15.49,11.36,False,2755.0,False,171.5,False
2010,69300,Petrol,Automatic,Second,5.0,12.5,10.8,False,2497.0,False,150.0,False
2017,148000,Diesel,Manual,First,5.0,4.75,23.4,False,1248.0,False,74.0,False
2017,22000,Petrol,Manual,First,5.0,7.85,18.88,False,999.0,False,123.24,False
2013,75000,Diesel,Manual,First,5.0,6.0,16.8,False,1493.0,False,110.0,False
2016,43706,Petrol,Manual,First,5.0,4.0,17.57,False,1193.0,False,88.7,False
2011,42000,Diesel,Automatic,First,5.0,28.75,14.4,False,2967.0,False,241.4,False
2012,65000,Diesel,Manual,First,5.0,2.5,22.3,False,1248.0,False,74.0,False
2015,76128,Diesel,Manual,First,5.0,5.5,26.59,False,1248.0,False,74.0,False
2010,39852,Petrol,Manual,First,5.0,1.59,16.0,False,1368.0,False,90.0,False
2017,18673,Petrol,Manual,First,5.0,6.22,18.6,False,1197.0,False,81.83,False
2016,11583,Petrol,Manual,First,5.0,2.75,21.1,False,814.0,False,55.2,False
2007,82000,Petrol,Manual,Second,5.0,1.35,0.0,False,1086.0,False,113.37409595233115,False
2017,50000,Diesel,Automatic,First,5.0,25.0,17.9,False,2143.0,False,136.0,False
2014,77000,Petrol,Manual,First,5.0,2.8,23.1,False,998.0,False,67.04,False
2014,54890,Petrol,Manual,Second,5.0,2.45,17.8,False,1199.0,False,76.8,False
2016,21000,Petrol,Automatic,First,5.0,6.35,19.0,False,1199.0,False,88.7,False
2009,58557,Diesel,Automatic,Third,5.0,8.0,16.07,False,1995.0,False,181.0,False
2014,70000,Diesel,Manual,First,5.0,8.25,19.01,False,1461.0,False,108.45,False
2017,16000,Petrol,Automatic,First,5.0,5.95,17.01,False,1499.0,False,110.4,False
2018,8899,Diesel,Manual,First,7.0,19.92,13.68,False,2393.0,False,147.8,False
2016,83629,Diesel,Manual,First,5.0,3.15,25.44,False,936.0,False,56.3,False
2014,35059,Petrol,Automatic,First,4.0,5.75,17.21,False,1798.0,False,189.0,False
2018,30552,Diesel,Automatic,First,7.0,32.44,10.91,False,3198.0,False,197.2,False
2016,44875,Diesel,Automatic,Second,5.0,8.01,22.32,False,1582.0,False,126.32,False
2017,25095,Petrol,Manual,First,5.0,6.48,18.16,False,1196.0,False,86.8,False
2007,59000,Petrol,Manual,First,4.0,0.75,16.1,False,796.0,False,37.0,False
2014,36000,Diesel,Manual,First,5.0,5.0,26.0,False,1498.0,False,98.6,False
2012,37000,Diesel,Manual,First,7.0,7.75,16.0,False,2179.0,False,140.0,False
2010,90000,Diesel,Manual,First,5.0,2.6,20.0,False,1399.0,False,68.0,False
2018,17000,Petrol,Manual,First,5.0,9.2,17.0,False,1497.0,False,121.36,False
2015,42575,Petrol,Manual,First,5.0,5.05,18.6,False,1197.0,False,81.83,False
2012,131000,Diesel,Manual,First,7.0,9.6,12.99,False,2494.0,False,100.0,False
2013,74000,Diesel,Manual,First,5.0,5.5,20.46,False,1461.0,False,83.8,False
2013,47234,Diesel,Manual,First,8.0,9.35,12.99,False,2494.0,False,100.6,False
2009,231673,Petrol,Manual,First,5.0,2.6,17.0,False,1497.0,False,118.0,False
2016,10000,Petrol,Manual,First,5.0,3.5,24.07,False,998.0,False,67.1,False
2016,49389,Petrol,Manual,First,5.0,4.26,19.49,False,1198.0,False,67.04,False
2016,12000,Petrol,Automatic,Second,5.0,4.25,23.1,False,998.0,False,67.04,False
2010,65000,Petrol,Manual,Second,5.0,11.75,11.7,False,1796.0,False,178.0,False
2013,177000,Diesel,Manual,First,5.0,3.5,23.5,False,1498.0,False,88.7,False
2015,89000,Petrol,Manual,First,5.0,7.5,17.01,False,1591.0,False,121.3,False
2009,72000,Petrol,Automatic,Third,5.0,3.25,15.0,False,1396.0,False,100.0,False
2012,49000,Petrol,Manual,First,5.0,4.9,17.5,False,1298.0,False,85.8,False
2014,51355,Diesel,Automatic,First,5.0,27.0,14.84,False,2143.0,False,170.0,False
2017,13460,Petrol,Manual,First,5.0,8.91,18.6,False,1197.0,False,81.86,False
2014,35642,Petrol,Automatic,First,5.0,6.69,17.01,False,1591.0,False,121.4,False
2014,52895,Diesel,Manual,First,5.0,6.02,17.3,False,1998.0,False,163.7,False
2010,93000,Petrol,Manual,First,5.0,4.5,14.28,False,1798.0,False,138.03,False
2011,70000,Petrol,Manual,First,5.0,2.0,19.0,False,998.0,False,66.1,False
2012,32048,Diesel,Manual,First,5.0,2.4,23.08,False,1461.0,False,63.1,False
2013,4700,Petrol,Manual,First,4.0,1.2,25.4,False,624.0,False,37.48,False
2014,71800,Diesel,Manual,First,5.0,2.9,23.4,False,1248.0,False,74.0,False
2008,69078,Petrol,Manual,First,,40.88,0.0,False,1622.0034294936454,False,113.37409595233115,False
2016,45000,Diesel,Automatic,First,5.0,27.0,17.32,False,1968.0,False,184.0,False
2016,15388,Diesel,Manual,First,5.0,7.5,25.8,False,1498.0,False,98.6,False
2004,98798,Petrol,Manual,First,5.0,1.5,14.7,False,1599.0,False,104.0,False
2016,43000,Diesel,Automatic,First,5.0,39.5,14.16,False,1968.0,False,174.3,False
2012,85112,Diesel,Manual,First,5.0,3.39,23.2,False,1248.0,False,73.94,False
2018,37804,Diesel,Manual,First,7.0,12.4,15.4,False,2179.0,False,120.0,False
2014,45000,Diesel,Manual,First,5.0,6.85,28.09,False,1248.0,False,88.5,False
2011,116000,Diesel,Manual,Second,5.0,5.75,21.43,False,1364.0,False,138.0,False
2015,100073,Diesel,Manual,Second,5.0,2.0,25.0,False,1396.0,False,69.0,False
2006,165000,Petrol,Manual,First,4.0,0.9,16.1,False,796.0,False,37.0,False
2015,22000,Petrol,Manual,First,5.0,3.8,16.47,False,1198.0,False,74.0,False
2017,9500,Petrol,Automatic,First,5.0,16.35,14.62,False,1999.0,False,149.92,False
2012,152000,Diesel,Automatic,First,7.0,16.5,11.5,False,2982.0,False,169.0,False
